pincode,place_name,state_name,latitude,longitude
841301,Gandhi Chowk,Bihar,25.0333,88.45
841311,Garkha,Bihar,25.0333,88.45
841312,Garibtola,Bihar,25.0333,88.45
841316,Naini,Bihar,25.0333,88.45
841401,Amnour,Bihar,25.0333,88.45
841402,Aphar,Bihar,25.0333,88.45
841404,Bagaura,Bihar,25.0333,88.45
841411,Ichwapur,Bihar,25.0333,88.45
841412,Jalalpur Bazar,Bihar,25.0333,88.45
841413,Jamo Bazar,Maharashtra,25.0333,88.45
841420,Rajapatti,Maharashtra,25.0333,88.45
841421,Sarharwa,Bihar,25.0333,88.45
841422,Sahajitpur,Bihar,25.0333,88.45
841424,Taraiya,Bihar,25.0333,88.45
841430,Gawandri,Bihar,25.0333,88.45
841431,Pachraur,Bihar,25.0333,88.45
841432,Jhakhra (Chapra),Bihar,25.0333,88.45
841434,Goriakothi,Bihar,25.0333,88.45
841442,Nagra,Bihar,25.0333,88.45
841443,Gaura,Bihar,25.0333,88.45
841504,Raghunathpur (Chapra),Bihar,25.0333,88.45
841506,Tarwara,Bihar,25.0333,88.45
842001,L S College,Bihar,25.2917,88.5333
842002,B M P Vi,Bihar,25.2917,88.5333
842004,Umanagar,Bihar,25.2917,88.5333
843101,Bakhra,Bihar,25.2917,88.5333
843104,Chandanpatti,Bihar,25.2917,88.5333
843105,Dhuli,Bihar,25.2917,88.5333
843106,Gidha,Bihar,25.2917,88.5333
843107,Gayaspur,Bihar,25.2917,88.5333
843108,Kalwari,Bihar,25.2917,88.5333
843109,Kanti,Bihar,25.2917,88.5333
843112,Paro,Bihar,25.2917,88.5333
843113,Patahi,Bihar,25.2917,88.5333
843114,Patepur,Bihar,25.2917,88.5333
843115,Piar,Bihar,25.2917,88.5333
843116,R K Ashram,Bihar,25.2917,88.5333
843117,Rampurhari,Bihar,25.2917,88.5333
843120,Deoria,Bihar,25.2917,88.5333
843121,Dhuli Agricultural College,Bihar,25.2917,88.5333
843122,Hardi (Muzaffarpur),Bihar,25.2917,88.5333
843123,Jaintpur Est,Bihar,25.2917,88.5333
843124,Kathaiya,Bihar,25.2917,88.5333
843126,Saraiya Factory,Bihar,25.2917,88.5333
843129,Narma,Bihar,25.2917,88.5333
843130,Kanti Thermal Power,Bihar,25.2917,88.5333
843139,Baghnagri,Bihar,25.2917,88.5333
843141,Jasauli,Bihar,25.2917,88.5333
843143,Karja,Bihar,25.2917,88.5333
843144,Katesar,Bihar,25.2917,88.5333
843147,Mahanth Maniari,Bihar,25.2917,88.5333
843164,Tepri,Bihar,25.2917,88.5333
843301,Janki Asthan,Bihar,25.2917,88.5333
843313,Bairagania Bazar,Bihar,25.2917,88.5333
843314,Bajpatti,Bihar,25.2917,88.5333
843320,Janakpur Road,Bihar,25.2917,88.5333
843321,Katra,Bihar,25.2917,88.5333
843322,Majhaulia Estate,Bihar,25.2917,88.5333
843324,Parihar,Bihar,25.2917,88.5333
843325,Parsauni,Bihar,25.2917,88.5333
843326,Raipur,Bihar,30.25,77.5833
843332,Majorganj,Bihar,25.2917,88.5333
843333,Nanpur,Bihar,25.2917,88.5333
843342,Parshurampur(Sitamarhi),Bihar,25.2917,88.5333
843356,Dhankaul,Bihar,25.2917,88.5333
843360,Jajuar,Bihar,25.2917,88.5333
843361,Jamua (Sitamahi),Bihar,25.2917,88.5333
843362,Nayagaon(Sitamrhi),Bihar,25.2917,88.5333
844101,Hajipur H O,Bihar,25.2917,88.5333
844111,Anirudh Belsar,Bihar,25.2917,88.5333
844112,Baghi,Bihar,25.2917,88.5333
844113,Balukaram,Bihar,25.2917,88.5333
844115,Chaksikandar,Bihar,25.2917,88.5333
844117,Dharahara (Muzaffarpur),Bihar,25.2917,88.5333
844118,Garaul,Bihar,25.2917,88.5333
844119,Ghataro,Bihar,25.2917,88.5333
844121,Lalganj,Bihar,25.2917,88.5333
844122,Mahua,Bihar,25.2917,88.5333
844123,Parta Ptand,Bihar,25.2917,88.5333
844124,Rajapakar,Bihar,25.2917,88.5333
844125,Sarai,Bihar,25.2917,88.5333
844128,Vaishali,Bihar,25.2917,88.5333
844131,Hansikewal,Bihar,25.2917,88.5333
844141,Tisiauta Dharampur,Bihar,25.2917,88.5333
844504,Desri (Hajipur),Bihar,25.2917,88.5333
844505,Jhandaba,Bihar,25.2917,88.5333
844506,Mahnar,Bihar,25.2917,88.5333
844507,Mahnar Rd R S,Bihar,25.2917,88.5333
844508,Raghopur,Bihar,25.2917,88.5333
844509,Sahdei Buzrug,Bihar,25.2917,88.5333
845101,Bagaha,Bihar,25.2917,88.5333
845104,Madhubani,Bihar,25.2917,88.5333
845105,Naraipur,Bihar,25.2917,88.5333
845106,Ramnagan,Bihar,25.2917,88.5333
845107,Vaimikinagar,Bihar,25.2917,88.5333
845108,Bahera (Bettiah),Bihar,25.2917,88.5333
845119,Tinpheria,Bihar,25.2917,88.5333
845120,Telpur,Bihar,25.2917,88.5333
845145,Chiraiya,Bihar,25.2917,88.5333
845301,Adapur,Bihar,25.2917,88.5333
845302,Chauradano,Bihar,25.2917,88.5333
845303,Ghorasahan,Bihar,25.2917,88.5333
845304,Chainpur,Bihar,25.2917,88.5333
845306,Mainatar,Bihar,25.2917,88.5333
845308,Haripur (Bettiah),Bihar,25.2917,88.5333
845312,Chandanbara,Bihar,25.2917,88.5333
845401,Henry Bazar,Bihar,25.2917,88.5333
845406,Rajepur Champaran,Bihar,25.2917,88.5333
845411,Areraj,Bihar,25.2917,88.5333
845412,Barachakia,Bihar,25.2917,88.5333
845413,Bakarpur Jagat,Bihar,25.2917,88.5333
845414,Chaita (Motihari),Bihar,25.2917,88.5333
845416,Damodarpur,Bihar,25.2917,88.5333
845417,Dariapur,Bihar,25.2917,88.5333
845418,Dhaka,Bihar,25.2917,88.5333
845419,Gobindganj,Bihar,25.2917,88.5333
845420,Telgu,Bihar,25.2917,88.5333
845421,Hanuman Sugar Mills,Bihar,25.2917,88.5333
845422,Harsidhi,Bihar,25.2917,88.5333
845423,Hussaini,Bihar,25.2917,88.5333
845425,Malahi,Bihar,25.2917,88.5333
845427,Pachpakri,Bihar,25.2917,88.5333
845428,Pakridayal,Bihar,25.2917,88.5333
845430,Phenhara,Bihar,25.2917,88.5333
845431,Raghunathpur Bazar,Bihar,25.2917,88.5333
845432,Rajpur(Champaran),Bihar,25.2917,88.5333
845433,Ramgarhwa,Bihar,25.2917,88.5333
845434,Sangrampur(Champaran),Bihar,25.2917,88.5333
845436,Tetaria Factory,Bihar,25.2917,88.5333
845438,Nayatola Bettiah,Bihar,25.2917,88.5333
845440,Jaitpur Lankaria,Bihar,25.2917,88.5333
845449,Chanpatia,Bihar,25.2917,88.5333
845452,Jogapatti,Bihar,25.2917,88.5333
845453,Lauria,Bihar,25.2917,88.5333
845454,Majhaulia R S,Bihar,25.2917,88.5333
845455,Narkatiaganj,Bihar,25.2917,88.5333
845457,Patahi(Champaran),Bihar,25.2917,88.5333
845458,Manguraha,Bihar,25.2917,88.5333
845459,Jagdishpur Motihari,Bihar,25.2917,88.5333
845466,Bairia,Bihar,25.2917,88.5333
845470,Jhakhra,Bihar,25.2917,88.5333
845475,Parsa(Bettiah),Bihar,25.2917,88.5333
845481,Turhapatti,Bihar,25.2917,88.5333
845485,Ajagari,Bihar,25.2917,88.5333
845492,Chapra Bahas,Bihar,25.2917,88.5333
845513,Rampur(Motihari),Bihar,25.2917,88.5333
845520,Olha Madhubani,Bihar,25.2917,88.5333
846001,Banta South,Bihar,25.2917,88.5333
846003,Darbhanga Medical College,Bihar,25.2917,88.5333
846004,Darbhanga H O,Bihar,25.2917,88.5333
846005,P Training C Darbhanga,Bihar,25.2917,88.5333
846007,Sara Mohanpur,Bihar,25.2917,88.5333
847101,Anandpur,Bihar,25.2917,88.5333
847105,Baheri,Bihar,25.2917,88.5333
847106,Kansi Simri,Bihar,25.2917,88.5333
847121,Keotirunway,Bihar,25.2917,88.5333
847201,Bahera(Madhubani),Bihar,25.2917,88.5333
847211,Madhubani H O,Bihar,25.2917,88.5333
847222,Arehat,Bihar,25.2917,88.5333
847224,Babubarhi,Bihar,25.2917,88.5333
847226,Haubagar Bazar,Bihar,25.2917,88.5333
847231,Lohat,Bihar,25.2917,88.5333
847232,Ladania,Bihar,25.2917,88.5333
847234,Pandaul,Bihar,25.2917,88.5333
847235,Rajnagar(Madhubani),Bihar,25.2917,88.5333
847236,Rampatti,Bihar,25.2917,88.5333
847239,Sakri,Bihar,25.2917,88.5333
847255,Parwa,Bihar,25.2917,88.5333
847301,Hayaghat Bilaspur,Bihar,25.2917,88.5333
847303,Jogiara,Bihar,25.2917,88.5333
847304,Kamtaul,Bihar,25.2917,88.5333
847305,Madhwarpur,Bihar,25.2917,88.5333
847308,Saharghat,Bihar,25.2917,88.5333
847401,Andhra,Bihar,25.2917,88.5333
847402,Ghoghardiha,Bihar,25.2917,88.5333
847403,Jhanjharpur R S,Bihar,25.2917,88.5333
847404,Jhanjharpur,Bihar,25.2917,88.5333
847406,Laukahi,Bihar,25.2917,88.5333
847407,Lohna Road,Bihar,25.2917,88.5333
847408,Madhepur,Bihar,25.2917,88.5333
847410,Tamuria,Bihar,25.2917,88.5333
847411,Haripur (Darbhanga),Bihar,25.2917,88.5333
847419,Parsa(Madhubani),Bihar,25.2917,88.5333
847421,Laukahi,Bihar,25.2917,88.5333
847422,Manigachi,Bihar,25.2917,88.5333
847424,Sarsopahi,Bihar,25.2917,88.5333
847451,Kanhauli Bazar,Bihar,25.2917,88.5333
848101,Kashipur,Bihar,25.55,88.6167
848102,Nauranga,Bihar,25.55,88.6167
848109,Lagunia Raghukanth,Bihar,25.55,88.6167
848111,Akhtiarpur,Bihar,25.55,88.6167
848114,Dalsingsarai H O,Bihar,25.55,88.6167
848117,Ilmasnagar,Bihar,25.55,88.6167
848120,Chakradharpur Bazar,Bihar,25.55,88.6167
848122,Madhepur Dighra,Bihar,25.55,88.6167
848124,Gangapur,Bihar,23.8667,75.9833
848127,Sarairanjan,Bihar,25.55,88.6167
848130,Tajpur,Bihar,25.55,88.6167
848131,Waini,Bihar,25.55,88.6167
848132,Ujairpur,Bihar,25.55,88.6167
848133,Warisnagar,Bihar,25.55,88.6167
848134,Jitwarpur,Bihar,25.55,88.6167
848139,Chaita (Samastipur),Bihar,25.55,88.6167
848153,Chatauna (Samastipur),Bihar,25.55,88.6167
848160,Lat Basepura,Bihar,25.55,88.6167
848201,Bakhri Bazar,Bihar,25.55,88.6167
848203,Sakarpura,Bihar,25.55,88.6167
848204,Garhpura,Bihar,25.55,88.6167
848205,Hasanpur Sugar Mills,Bihar,25.55,88.6167
848208,Mangalgarh,Bihar,25.55,88.6167
848211,Narhan,Bihar,25.55,88.6167
848223,Desri (Samastipur),Bihar,25.55,88.6167
848239,Jhakhra (Samastipur),Bihar,25.55,88.6167
848302,Kalyanpur Chowk,Bihar,25.55,88.6167
848504,Patory,Bihar,25.55,88.6167
848506,Baghra,Bihar,25.55,88.6167
851101,G D College Road,Bihar,24.9833,81.0583
851111,Bachwara,Bihar,24.9833,81.0583
851112,Barauni,Bihar,24.9833,81.0583
851122,Tilrath,Bihar,24.9833,81.0583
851126,Garhara,Bihar,24.9833,81.0583
851130,Naokothi,Bihar,24.9833,81.0583
851131,Rajaura,Bihar,24.9833,81.0583
851133,Teghra,Bihar,24.9833,81.0583
851134,Ulao,Bihar,24.9833,81.0583
851201,Chautham,Bihar,24.9833,81.0583
851203,Jamalpur Gogri,Bihar,24.9833,81.0583
851211,Lakhimnia,Bihar,24.9833,81.0583
851213,Maheshkhunt,Bihar,24.9833,81.0583
851215,Nayagaon(Bhagalpur),Bihar,24.9833,81.0583
851216,Parbatta,Bihar,24.9833,81.0583
851217,Sahebpur Kamal,Bihar,24.9833,81.0583
851219,Balha,Bihar,24.9833,81.0583
851225,Parihara,Bihar,24.9833,81.0583
852107,Dhabauli,Bihar,24.9833,81.0583
852108,Gamharia(Saharsa),Bihar,24.9833,81.0583
852109,Ganpatganj,Bihar,24.9833,81.0583
852110,Garh Baruai,Bihar,24.9833,81.0583
852111,Jiaram Raghopur,Bihar,24.9833,81.0583
852113,Madhepura College,Bihar,24.9833,81.0583
852123,Nauhatta,Bihar,24.9833,81.0583
852124,Panhgachia,Bihar,24.9833,81.0583
852126,Salkhua Bazar,Bihar,24.9833,81.0583
852138,Tharbitta,Bihar,24.9833,81.0583
852139,Tribeniganj,Bihar,24.9833,81.0583
852159,Thumha,Bihar,24.9833,81.0583
852201,Saharsa Distt Bd,Bihar,24.9833,81.0583
852212,Bangaon,Bihar,24.9833,81.0583
852213,Chausa (Saharsa),Bihar,24.9833,81.0583
852214,Jadia,Bihar,24.9833,81.0583
852215,Karzan Bazar,Bihar,24.9833,81.0583
852216,Mahisi,Bihar,24.9833,81.0583
852217,Mangwar,Bihar,24.9833,81.0583
852220,Udakishanganj,Bihar,24.9833,81.0583
852233,Ganeshpur (Saharsa),Bihar,24.9833,81.0583
852235,Hardi (Saharsa),Bihar,24.9833,81.0583
853203,Narayanpur,Bihar,24.9833,81.0583
853204,Naugachia,Bihar,24.9833,81.0583
853205,Saidpur Tola Goriar,Bihar,24.9833,81.0583
854102,Chopra Ram Nagar,Bihar,24.9833,81.0583
854105,Katihar Colony,Bihar,24.9833,81.0583
854106,Katihar Bmp Camp,Bihar,24.9833,81.0583
854107,Katihar Mills,Bihar,24.9833,81.0583
854113,Manihari,Bihar,24.9833,81.0583
854116,Mahadeopur,Bihar,24.9833,81.0583
854201,Banaili,Bihar,24.9833,81.0583
854202,Banmankhi,Bihar,24.9833,81.0583
854204,Rajdham,Bihar,24.9833,81.0583
854205,Dhamdaha,Bihar,24.9833,81.0583
854206,Sarsi,Bihar,24.9833,81.0583
854311,Araria,Bihar,24.9833,81.0583
854312,Araria R S,Bihar,24.9833,81.0583
854315,Baisi,Bihar,24.9833,81.0583
854318,Forbesganj,Bihar,24.9833,81.0583
854325,Garh Banaili,Bihar,26.4167,87.25
854326,Gulabbagh,Bihar,26.4167,87.25
854327,Jalalgarh,Bihar,26.4167,87.25
854328,Jogbani,Bihar,26.4167,87.25
854330,Kasba,Bihar,23.55,74.8667
854333,Madanpur Purnia,Bihar,23.55,74.8667
854335,Narpalganj,Bihar,23.55,74.8667
854336,Nawabganj,Bihar,23.55,74.8667
854339,Balua Bazar,Bihar,23.55,74.8667
854347,Rampur(Purnea),Bihar,24.9833,81.0583
854357,Amhara (Pornia),Bihar,24.9833,81.0583
854364,Ganeshpur (Purnea),Bihar,24.9833,81.0583
855101,Bahadurganj,Bihar,24.9833,81.0583
855106,Galgalia,Bihar,24.9833,81.0583
855113,Salmari,Bihar,24.9833,81.0583
855116,Thakurganj,Bihar,24.9833,81.0583
855117,Taiyabpur,Bihar,24.9833,81.0583
855119,Terhagachi,Bihar,24.9833,81.0583
855121,Balarampur,Bihar,24.9833,81.0583
855126,Tulsia,Bihar,24.9833,81.0583
560103,Bellandur,Karnataka,12.9298,77.676
560071,Domlur,Karnataka,12.9611,77.6359
560077,Dr. Shivarama Karanth Nagar,Karnataka,13.0681,77.6293
560075,Jeevanbhimanagar,Karnataka,12.9695,77.6535
560077,Kothanur,Karnataka,13.0614,77.6478
560075,New Thippasandra,Karnataka,12.9716,77.6572
560092,Sahakaranagar,Karnataka,13.0621,77.588
560076,Bannerghatta Road,Karnataka,12.8976,77.5997
560068,Bommanahalli,Karnataka,12.9068,77.6311
560099,Bommasandra Industrial Estate,Karnataka,12.8203,77.6878
560100,Electronics City,Karnataka,12.84,77.6626
560083,Gottigere,Karnataka,12.8564,77.5883
560102,HSR Layout,Karnataka,12.9152,77.6382
560076,Hulimavu,Karnataka,12.885,77.6022
560095,Koramangala VI Bk,Karnataka,12.9384,77.6186
560076,Mico Layout,Karnataka,12.9103,77.6099
560034,St. John's Medical College,Karnataka,12.9277,77.6262
560055,Malleswaram West,Karnataka,13.0089,77.5629
560054,Mathikere,Karnataka,13.0403,77.5576
560054,Msrit,Karnataka,13.0298,77.5642
560022,Yeswanthpura,Karnataka,13.0197,77.5562
562160,Channapatna,Karnataka,12.6542,77.2027
562159,Ijoor Ramangaram,Karnataka,12.716,77.2729
571430,Malavalli,Karnataka,12.3857,77.0594
571401,Mandya,Karnataka,12.5402,76.923
570028,Alanahalli,Karnataka,12.3021,76.7048
570015,Bannimantap,Karnataka,12.3332,76.6538
571102,Bettadapura,Karnataka,12.48,76.0986
571103,Bilikere,Karnataka,12.3345,76.4543
570026,Bogadi,Karnataka,12.3024,76.6013
571104,Bylakuppe,Karnataka,12.4292,75.9965
571617,Chunchunakatte,Karnataka,12.4986,76.3008
570025,G S Ashram,Karnataka,12.2858,76.6576
571610,Gavadagere,Karnataka,12.3464,76.4357
570002,Gokulam,Karnataka,12.3293,76.6318
571601,Hampapura (K R Nagar),Karnataka,12.4922,76.3963
571106,Hanagodu,Karnataka,12.2389,76.1884
570016,Hebbal Layout,Karnataka,12.346,76.6164
571105,Hunsur,Karnataka,12.3061,76.2917
570027,Infosys Campus,Karnataka,12.3091,76.5969
570012,Jayalakshmipuram,Karnataka,12.32,76.6238
571116,Kabini Colony,Karnataka,11.9772,76.3553
571187,Kanagal,Karnataka,12.5615,75.9921
571134,Kattemalalavadi,Karnataka,12.3179,76.3363
571602,Krishna Raja Nagar,Karnataka,12.439,76.381
570023,Kuvempunagar II Stage,Karnataka,12.2789,76.6231
570023,Kuvempunagar,Karnataka,12.2943,76.6269
570016,Metagalli,Karnataka,12.3474,76.632
571603,Mirle,Karnataka,12.5164,76.2998
570005,Mysore Law Courts,Karnataka,12.3025,76.6397
570005,Mysore University,Karnataka,12.311,76.6374
570003,Note Mudran Nagar,Karnataka,12.3508,76.6508
571107,Periyapatna,Karnataka,12.3368,76.1
570022,Ramakrishna Nagar,Karnataka,12.2907,76.6197
571189,Rathnapuri Colony,Karnataka,12.2382,76.3401
571108,Ravandur,Karnataka,12.4292,76.1919
571121,Sargur,Karnataka,11.9998,76.3964
570029,Shakthinagar,Karnataka,12.3117,76.6987
570015,Shivaraathreeswar Nagar,Karnataka,12.343,76.6546
570023,Sri Rampura 2nd Stage,Karnataka,12.2702,76.6262
570002,Vani Vilas Mohalla,Karnataka,12.3227,76.6267
570017,Vijaynagar II Stage,Karnataka,12.3403,76.6131
571130,Yelwal,Karnataka,12.3591,76.5421
571101,Bannur,Karnataka,12.3306,76.8611
571111,Gundlupet,Karnataka,11.8097,76.688
571127,Haradanahalli,Karnataka,11.8779,76.9548
571314,Hullahalli,Karnataka,12.1428,76.5108
571315,Hura,Karnataka,12.0273,76.5454
571118,Kalale,Karnataka,12.0727,76.665
571312,Kavalande,Karnataka,12.0214,76.8094
571129,Nagarle,Karnataka,12.1463,76.7664
571301,Nanjangud,Karnataka,12.1247,76.6797
571301,Srikantapuri Extension,Karnataka,12.1138,76.6738
571302,Thandavapura,Karnataka,12.1693,76.6754
621806,Variyankaval,Tamilnadu,17.4718,78.4475
110009,Nirankari Colony,Delhi,28.7121,77.206
110050,Safdarjung Sorting Delivery Office,Delhi,28.681,77.247
110068,Maidan Garhi,Delhi,28.5724,77.0274
110069,Union Public Service Commission,Delhi,28.5329,77.2004
110074,Chattarpur,Delhi,28.5724,77.0274
110075,District Court Complex Dwarka,Delhi,28.5458,77.0784
110076,Madanpur Khadar,Delhi,28.5339,77.3025
110077,Palam Extn (Harijan Basti),Delhi,28.5458,77.0784
110078,Kakrola,Delhi,28.6081,77.0193
110080,Sangam Vihar,Delhi,28.7441,77.0732
110085,Rithala,Delhi,28.7201,77.1027
110086,Budh Vihar,Delhi,28.7441,77.0732
110087,Jwala Puri,Delhi,28.7441,77.0732
110089,Rohini Sector 15,Delhi,28.7441,77.0732
110090,Shriram Colony Rajeev Nagar,Delhi,28.6114,77.2982
110095,Jhilmil H.O,Delhi,28.6114,77.2982
110097,Kapashera.,Delhi,28.6114,77.2982
110098,AMPC Delivery,Delhi,28.6114,77.2982
110100,Foreign Post Delhi IBC,Delhi,28.6563,77.1366
121003,Tilpat,Haryana,28.4651,77.3329
121004,Amarpur,Haryana,28.1866,77.4449
121008,Faridabad Sector 29,Haryana,28.4873,77.1724
121009,Surajkund Faridabad,Haryana,28.4873,77.1724
121010,SECTOR-46,Haryana,28.4873,77.1724
121012,Sector-21D ,Haryana,28.4873,77.1724
121013,Sec-91,Haryana,28.4873,77.1724
121014,Greater Faridabad,Haryana,28.4873,77.1724
121015,Sector 55,Haryana,28.4873,77.1724
121103,Hathin,Haryana,28.3327,77.3548
121105,Bahin,Haryana,28.3327,77.3548
121106,Andhop,Haryana,28.3327,77.3548
121107,Gulawad,Haryana,28.3327,77.3548
122002,DLF QE,Haryana,28.418,76.9839
122003,Gurgaon Sector 45,Haryana,28.418,76.9839
122004,Narsinghpur,Haryana,28.4135,76.9942
122006,Basai,Haryana,28.4592,76.985
122007,Industrial Estate (Gurgaon),Haryana,28.418,76.9839
122008,DLF Ph-II,Haryana,28.418,76.9839
122009,Galleria DLF-IV,Haryana,28.418,76.9839
122010,DLF Ph-III,Haryana,28.4001,76.9661
122011,Gurgaon Sector 56,Haryana,28.4001,76.9661
122012,Vatika India Sector 82 Gurgaon,Haryana,28.4001,76.9661
122017,Carterpuri,Haryana,28.4001,76.9661
122018,Gurgaon South City II,Haryana,28.4001,76.9661
122051,Manesar,Haryana,28.3531,76.9404
122052,IMT Manesar,Haryana,28.3553,76.9215
122098,CRPF Kadarpur,Haryana,28.4001,76.9661
122102,Damdama,Haryana,28.3681,76.9408
122413,Bilaspur Khurd,Haryana,28.2885,76.8717
122414,Inchhapuri,Haryana,28.3116,76.7202
122502,Jaitpur,Haryana,28.3681,76.9408
122503,Janaula,Haryana,28.3392,76.8028
122504,Gudhana,Haryana,28.3461,76.6928
122505,Budhera,Haryana,28.4773,76.9127
122506,Sultanpur,Haryana,28.4616,76.8708
122508,Sikrawa,Haryana,28.3681,76.9408
123031,CUH M.Garh,Haryana,28.3626,76.7003
123101,Khori,Haryana,28.2013,76.4874
123102,Ahrod,Haryana,28.1872,76.3809
123103,Mayan,Haryana,28.2156,76.4183
123106,Raliawas,Haryana,28.1588,76.7177
123110,Industrial Area Dharuhera,Haryana,28.1937,76.5265
123302,Bhakli,Haryana,28.4165,76.4754
123303,Nayagaon,Haryana,28.1729,76.1432
124010,Baland,Haryana,28.8006,76.5845
124106,Mundsa,Haryana,28.5464,76.4781
124141,Power Plant Jharli,Haryana,28.4763,76.3987
124142,Goria,Haryana,28.4547,76.3798
124146,Nilaheri,Haryana,28.4898,76.5159
124201,Dhaur,Haryana,28.6555,76.6092
124401,Bhalaut,Haryana,28.9045,76.7059
125006,Ladwa,Haryana,29.0689,75.8018
125007,Gawar,Haryana,28.9819,75.5547
125053,Khabra Kalan,Haryana,29.3315,75.3671
125075,Damdama,Haryana,29.6148,74.9015
125110,Kagdana,Haryana,29.2924,75.1603
125111,Sanchla,Haryana,29.5566,75.7761
125113,Bosti,Haryana,29.5751,75.8029
125120,Inda Chhoi,Haryana,29.6404,75.7904
125121,Rajli,Haryana,29.2872,75.8706
125133,Jakhal Mandi,Haryana,29.7963,75.8239
126112,Safidon,Haryana,29.406,76.6704
126125,Chhatar,Haryana,29.5132,76.3153
127021,Bseh Bhiwani,Haryana,28.6418,75.9763
127022,Makrana,Haryana,28.4948,76.2706
127025,Baund,Haryana,28.7792,76.3416
127026,Rasiwas,Haryana,28.639,76.1398
127027,Chang,Haryana,28.8839,76.2535
127028,Obra,Haryana,28.6731,75.7649
127029,Kairu,Haryana,28.6956,75.8807
127030,Jui Khurd,Haryana,28.6312,75.9432
127031,Premnagar,Haryana,28.8755,76.1045
127032,Mandhana,Haryana,28.9127,76.1138
127035,Jamalpur (Bhiwani),Haryana,28.9625,75.9572
127040,Daryapur,Haryana,28.8733,75.7391
127041,Siwana,Haryana,29.0058,76.0603
127042,Misri,Haryana,28.6698,76.2813
127043,Bhariwas,Haryana,28.5942,75.9673
127045,Barwa,Haryana,28.9638,75.6054
127046,Khera,Haryana,28.9028,75.6547
127111,Kohar,Haryana,28.7623,76.0072
127114,Kharak Kalan,Haryana,28.829,76.3051
127201,Barwas,Haryana,28.5094,75.8912
127306,Mankawas,Haryana,28.6195,76.1804
127307,Achina,Haryana,28.674,76.3722
127308,Gopi,Haryana,28.7179,75.9676
127309,Kaunt,Haryana,28.778,76.1766
127310,Chandeni,Haryana,28.4759,76.122
127311,Kitlana,Haryana,28.6783,76.1758
127312,Kadma,Haryana,28.4527,76.0237
131022,Bhatgaon (Sonipat),Haryana,28.9972,76.9011
131028,Kundli,Haryana,28.8691,77.1206
131039,Larsauli,Haryana,29.0883,77.0556
131301,Rukhi,Haryana,29.0617,76.8795
131302,Garhwal,Haryana,29.1821,76.5406
131304,Banwasa,Haryana,29.1436,76.5636
131305,Khanpur Kalan,Haryana,29.161,76.7922
131306,Busana,Haryana,29.2367,76.7339
131402,Khanda,Haryana,28.9199,76.8987
131403,Badhana,Haryana,29.0617,76.8795
131408,Farmana,Haryana,28.9839,76.8122
131409,Bhainswal Kalan,Haryana,29.0338,76.793
132022,Khirajpur,Haryana,29.7179,77.1083
132023,Tikri,Haryana,29.7355,77.0093
132054,Nangal,Haryana,29.6875,76.8847
132107,Kurana,Haryana,29.2756,76.7194
132114,Lalupura,Haryana,29.5713,77.0914
132122,Dehra,Haryana,29.2076,77.0724
132140,Kabri,Haryana,29.4278,76.9397
132157,Sanwat,Haryana,29.8426,76.8021
133006,Ind-estate,Haryana,30.2901,76.8908
133008,Majri,Haryana,30.3935,77.0121
133010,Defence Colony,Haryana,30.3285,76.9422
133101,Bihta (Ambala),Haryana,30.2757,76.9551
133103,Uncha Chandna,Haryana,30.182,77.1257
134005,Jandli,Haryana,30.3571,76.7964
134008,Jalbera,Haryana,30.3133,76.775
134103,I.T.B.P.  Bhanu,Haryana,30.7987,76.9182
134105,Amravati Enclave,Haryana,30.7987,76.9182
134114,Mansa  Devi Sec-5,Haryana,30.4839,76.8972
134116,Sector-26 Panchkula,Haryana,30.4839,76.8972
134117,Sector 20 Panchkula,Haryana,30.4839,76.8972
135004,Kalanaur,Haryana,30.0822,77.3372
135021,Bakarwala,Haryana,30.3116,77.4474
135101,Fatehpur,Haryana,30.2228,77.115
135102,Bilaspur (Yamunanagar),Haryana,30.3045,77.3042
135106,Pipli Majra,Haryana,30.2602,77.4413
135133,Baindi,Haryana,30.3285,76.9422
136020,Pabnawa,Haryana,29.8898,76.6659
136021,Ahun,Haryana,29.7864,76.6795
136026,Hajwana,Haryana,29.6875,76.595
136027,Deoban,Haryana,29.6873,76.4141
136030,Batheri,Haryana,29.9213,76.6069
136033,Sair,Haryana,29.936,76.2951
136034,Chika,Haryana,30.0489,76.343
136035,Duserpur,Haryana,30.0305,76.2637
136038,Amin,Haryana,30.0451,76.7862
136042,Mundri,Haryana,29.7789,76.5055
136043,Kotra,Haryana,29.6358,76.4766
136044,Santokh Majra,Haryana,29.6036,76.4896
136117,Kalayat,Haryana,29.6766,76.2556
136118,Thanesar Town,Haryana,30.1487,76.6856
136119,Bagthala,Haryana,30.0016,76.7309
136128,Ishaq,Haryana,30.021,76.4912
136129,Jalbehra,Haryana,30.0805,76.671
136130,Jhansa,Haryana,30.116,76.7414
136131,Pipli,Haryana,29.9776,76.893
136132,Gajlana,Haryana,30.1145,77.0768
136135,Yara,Haryana,30.1414,76.9516
136136,Ajrawar,Haryana,30.1464,76.6909
136156,Bhagwanpur,Haryana,30.0621,76.9565
140101,Bhamnara,Punjab,30.8245,76.5371
140103,Dhanauri,Punjab,30.859,76.5179
140110,Siswan,Punjab,30.865,76.746
140111,Jatana,Punjab,30.923,76.4129
140114,Bharatgarh,Punjab,31.0982,76.6098
140115,Kiratpur Sahib,Punjab,31.0351,76.3631
